roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0329,DSC_8910.JPG,Acacia dealbata Link,Acacia,0.4571,230,Pyracantha coccinea M.Roem.,Pyracantha,0.0977,499,Holodiscus discolor (Pursh) Maxim.,Holodiscus,0.0946,501,Acacia baileyana F.Muell.,Acacia,0.0807,599,Sedum acre L.,Sedum,0.0417,46,0.4571,0.3594,Acacia,Pyracantha,False,TIER_3_MODERATE
roi_0330,DSC_8915.JPG,Punica granatum L.,Punica,0.6395,122,Liriodendron tulipifera L.,Liriodendron,0.1292,434,Pyracantha coccinea M.Roem.,Pyracantha,0.0846,499,Guaiacum officinale L.,Guaiacum,0.0123,299,Clethra alnifolia L.,Clethra,0.0115,570,0.6395,0.5103,Punica,Liriodendron,False,TIER_2_GOOD
roi_0332,DSC_8916.JPG,"Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase",Neotinea,0.2335,448,Epipactis atrorubens (Hoffm.) Besser,Epipactis,0.0621,388,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.0562,919,Fedia graciliflora Fisch. & C.A.Mey.,Fedia,0.0549,398,Anemone montana Hoppe,Anemone,0.0512,485,0.2335,0.1714,Neotinea,Epipactis,False,TIER_4_LOW
roi_0333,DSC_8916.JPG,"Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase",Neotinea,0.107,448,Alcea rosea L.,Alcea,0.1024,123,Smilax aspera L.,Smilax,0.0866,205,Dorotheanthus bellidiformis (Burm.f.) N.E.Br.,Dorotheanthus,0.0751,380,Sagittaria montevidensis Cham. & Schltdl.,Sagittaria,0.0683,922,0.107,0.0045999999999999,Neotinea,Alcea,False,TIER_5_UNRELIABLE
roi_0334,DSC_8916.JPG,Trifolium campestre Schreb.,Trifolium,0.4144,100,Freesia refracta (Jacq.) Klatt,Freesia,0.2197,189,Freesia alba (G.L.Mey.) Grumbleton,Freesia,0.1466,551,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.0556,550,Phyllanthus acidus (L.) Skeels,Phyllanthus,0.0206,294,0.4144,0.1946999999999999,Trifolium,Freesia,False,TIER_3_MODERATE
roi_0335,DSC_8916.JPG,Barbarea rupicola Moris,Barbarea,0.0982,597,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0748,305,Diatelia tuberaria (L.) Demoly,Diatelia,0.069,190,Lamium galeobdolon (L.) L.,Lamium,0.0507,172,Barbarea vulgaris R.Br.,Barbarea,0.0389,598,0.0982,0.0233999999999999,Barbarea,Mecardonia,False,TIER_5_UNRELIABLE
roi_0336,DSC_8917.JPG,Smilax aspera L.,Smilax,0.3608,205,Anemone rubra Lam.,Anemone,0.1258,488,Pelargonium inquinans (L.) Aiton,Pelargonium,0.0267,483,Ophrys bertolonii Moretti,Ophrys,0.0255,458,Alcea rosea L.,Alcea,0.0235,123,0.3608,0.235,Smilax,Anemone,False,TIER_4_LOW
roi_0337,DSC_8917.JPG,Alcea rosea L.,Alcea,0.2234,123,Papaver somniferum L.,Papaver,0.1652,203,"Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase",Neotinea,0.0836,448,Pelargonium graveolens L'Hér.,Pelargonium,0.0782,2,Cereus jamacaru DC.,Cereus,0.028,336,0.2234,0.0581999999999999,Alcea,Papaver,False,TIER_4_LOW
roi_0340,DSC_8918.JPG,Anemone rubra Lam.,Anemone,0.5358,488,Smilax aspera L.,Smilax,0.0862,205,Alcea rosea L.,Alcea,0.0851,123,Pelargonium inquinans (L.) Aiton,Pelargonium,0.0618,483,Gynura aurantiaca (Blume) Sch.Bip. ex DC.,Gynura,0.027,697,0.5358,0.4496,Anemone,Smilax,False,TIER_3_MODERATE
roi_0341,DSC_8918.JPG,Cereus jamacaru DC.,Cereus,0.3401,336,Papaver somniferum L.,Papaver,0.1587,203,Dorotheanthus bellidiformis (Burm.f.) N.E.Br.,Dorotheanthus,0.0546,380,Alcea rosea L.,Alcea,0.0487,123,"Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase",Neotinea,0.0373,448,0.3401,0.1814,Cereus,Papaver,False,TIER_4_LOW
roi_0342,DSC_8918.JPG,Smilax aspera L.,Smilax,0.9446,205,Trifolium incarnatum L.,Trifolium,0.011,104,Epipactis atrorubens (Hoffm.) Besser,Epipactis,0.0098,388,Ophrys insectifera L.,Ophrys,0.0086,188,Tradescantia zebrina Bosse,Tradescantia,0.0039,561,0.9446,0.9336,Smilax,Trifolium,False,TIER_1_HIGH
roi_0343,DSC_8920.JPG,Daphne laureola L.,Daphne,0.2689,141,Humulus lupulus L.,Humulus,0.0851,31,Mercurialis annua L.,Mercurialis,0.0526,9,Acacia mearnsii De Wild.,Acacia,0.0436,232,Acalypha integrifolia Willd.,Acalypha,0.0385,682,0.2689,0.1837999999999999,Daphne,Humulus,False,TIER_4_LOW
roi_0353,DSC_8924.JPG,Acalypha virginica L.,Acalypha,0.5983,65,Mercurialis annua L.,Mercurialis,0.2227,9,Oldenlandia corymbosa L.,Oldenlandia,0.144,137,Punica granatum L.,Punica,0.007,122,Daphne laureola L.,Daphne,0.0043,141,0.5983,0.3756,Acalypha,Mercurialis,False,TIER_3_MODERATE
roi_0354,DSC_8924.JPG,Moehringia muscosa L.,Moehringia,0.1774,444,Liriodendron tulipifera L.,Liriodendron,0.1138,434,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0596,537,Anemone nemorosa L.,Anemone,0.0593,486,Punica granatum L.,Punica,0.0385,122,0.1774,0.0636,Moehringia,Liriodendron,False,TIER_5_UNRELIABLE
roi_0355,DSC_8926.JPG,Duchesnea indica (Andrews) Teschem.,Duchesnea,0.8484,744,Duchesnea indica (Jacks.) Focke,Duchesnea,0.0475,239,Fragaria vesca L.,Fragaria,0.0435,238,Trifolium dubium Sibth.,Trifolium,0.0239,223,Trifolium campestre Schreb.,Trifolium,0.0064,100,0.8484,0.8009000000000001,Duchesnea,Duchesnea,True,TIER_1_HIGH
roi_0356,DSC_8926.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.3099,537,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.0802,538,Anemone blanda Schott & Kotschy,Anemone,0.0566,567,Humulus lupulus L.,Humulus,0.05,31,Lamium maculatum (L.) L.,Lamium,0.0486,428,0.3099,0.2297,Cymbalaria,Eritrichium,False,TIER_4_LOW
roi_0357,DSC_8926.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.9113,537,Hypericum androsaemum L.,Hypericum,0.0218,68,Hypericum humifusum L.,Hypericum,0.0108,74,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,0.0103,453,Mecardonia procumbens (Mill.) Small,Mecardonia,0.009,305,0.9113,0.8895,Cymbalaria,Hypericum,False,TIER_1_HIGH
roi_0358,DSC_8926.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.4913,537,Barbarea vulgaris R.Br.,Barbarea,0.268,598,Barbarea rupicola Moris,Barbarea,0.0876,597,Hypericum nummularium L.,Hypericum,0.0438,418,Honckenya peploides (L.) Ehrh.,Honckenya,0.0376,540,0.4913,0.2233,Cymbalaria,Barbarea,False,TIER_3_MODERATE
roi_0359,DSC_8926.JPG,Trifolium aureum Pollich,Trifolium,0.1472,99,Trifolium dubium Sibth.,Trifolium,0.1401,223,Hypericum humifusum L.,Hypericum,0.0981,74,Barbarea vulgaris R.Br.,Barbarea,0.0935,598,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0866,537,0.1472,0.0070999999999999,Trifolium,Trifolium,True,TIER_5_UNRELIABLE
roi_0360,DSC_8926.JPG,Sedum acre L.,Sedum,0.0737,46,Honckenya peploides (L.) Ehrh.,Honckenya,0.0622,540,Hypericum perforatum L.,Hypericum,0.0574,11,Hypericum nummularium L.,Hypericum,0.0459,418,Hypericum humifusum L.,Hypericum,0.0397,74,0.0737,0.0115,Sedum,Honckenya,False,TIER_5_UNRELIABLE
roi_0361,DSC_8927.JPG,Fragaria vesca L.,Fragaria,0.8713,238,Duchesnea indica (Jacks.) Focke,Duchesnea,0.0569,239,Duchesnea indica (Andrews) Teschem.,Duchesnea,0.0421,744,Fragaria chiloensis (L.) Mill.,Fragaria,0.0082,695,Fragaria × ananassa (Duchesne ex Weston) Duchesne ex Rozier,Fragaria,0.0068,1061,0.8713,0.8144,Fragaria,Duchesnea,False,TIER_1_HIGH
roi_0362,DSC_8927.JPG,Duchesnea indica (Andrews) Teschem.,Duchesnea,0.6518,744,Duchesnea indica (Jacks.) Focke,Duchesnea,0.203,239,Fragaria vesca L.,Fragaria,0.0568,238,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0087,305,Dryas octopetala L.,Dryas,0.0072,381,0.6518,0.4488,Duchesnea,Duchesnea,True,TIER_2_GOOD
roi_0363,DSC_8927.JPG,Anemone blanda Schott & Kotschy,Anemone,0.2584,567,Lithodora fruticosa (L.) Griseb.,Lithodora,0.1733,30,Browallia americana L.,Browallia,0.0834,306,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0751,537,Duchesnea indica (Jacks.) Focke,Duchesnea,0.0535,239,0.2584,0.0851,Anemone,Lithodora,False,TIER_4_LOW
roi_0364,DSC_8927.JPG,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.1016,402,Lavandula angustifolia Mill.,Lavandula,0.0942,173,Lamium purpureum L.,Lamium,0.0543,84,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.044,537,Lamium amplexicaule L.,Lamium,0.0437,16,0.1016,0.0073999999999999,Alliaria,Lavandula,False,TIER_5_UNRELIABLE
roi_0366,DSC_8928.JPG,Atocion rupestre (L.) B.Oxelman,Atocion,0.2786,340,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.1789,402,Sagittaria graminea Michx.,Sagittaria,0.1124,502,Daucus carota L.,Daucus,0.0922,204,Moehringia muscosa L.,Moehringia,0.0594,444,0.2786,0.0997,Atocion,Alliaria,False,TIER_4_LOW
roi_0369,DSC_8929.JPG,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.2104,402,Aegopodium podagraria L.,Aegopodium,0.2049,342,Chaerophyllum temulum L.,Chaerophyllum,0.1125,144,Sagittaria graminea Michx.,Sagittaria,0.0488,502,Noccaea montana (L.) F.K.Mey.,Noccaea,0.0352,450,0.2104,0.0055,Alliaria,Aegopodium,False,TIER_4_LOW
roi_0370,DSC_8929.JPG,Hypericum lanceolatum Lam.,Hypericum,0.0631,665,Elodea canadensis Michx.,Elodea,0.0492,160,Moehringia trinervia (L.) Clairv.,Moehringia,0.0443,34,Groenlandia densa (L.) Fourr.,Groenlandia,0.0378,169,Egeria densa Planch.,Egeria,0.0346,12,0.0631,0.0139,Hypericum,Elodea,False,TIER_5_UNRELIABLE
roi_0372,DSC_8929.JPG,Honckenya peploides (L.) Ehrh.,Honckenya,0.6496,540,Ophrys fusca Link,Ophrys,0.0333,164,Hypericum prolificum L.,Hypericum,0.0164,747,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0128,305,Hypericum patulum Thunb.,Hypericum,0.0114,572,0.6496,0.6163,Honckenya,Ophrys,False,TIER_2_GOOD
roi_0373,DSC_8930.JPG,Dierama pulcherrimum (Hook.f.) Baker,Dierama,0.2684,421,Freesia refracta (Jacq.) Klatt,Freesia,0.1475,189,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.1267,550,Anthurium andraeanum Linden ex André,Anthurium,0.0645,702,Trifolium alpinum L.,Trifolium,0.0615,521,0.2684,0.1209,Dierama,Freesia,False,TIER_4_LOW
roi_0377,DSC_8931.JPG,Daucus carota L.,Daucus,0.2089,204,Mercurialis annua L.,Mercurialis,0.1451,9,Lupinus angustifolius L.,Lupinus,0.1361,218,Lavandula angustifolia Mill.,Lavandula,0.0805,173,Sedum mexicanum Britton,Sedum,0.0483,511,0.2089,0.0638,Daucus,Mercurialis,False,TIER_4_LOW
roi_0378,DSC_8931.JPG,Lupinus polyphyllus Lindl.,Lupinus,0.4079,263,Anemone narcissiflora L.,Anemone,0.1053,531,Fragaria vesca L.,Fragaria,0.079,238,Pelargonium graveolens L'Hér.,Pelargonium,0.0691,2,Daucus carota L.,Daucus,0.0417,204,0.4079,0.3026,Lupinus,Anemone,False,TIER_3_MODERATE
roi_0380,DSC_8931.JPG,Anemone alpina L.,Anemone,0.2163,471,Nothofagus pumilio (Poepp. & Endl.) Krasser,Nothofagus,0.1858,838,Papaver alpinum L.,Papaver,0.0553,475,Nothofagus betuloides (Mirb.) Oerst.,Nothofagus,0.0339,1034,Falcataria moluccana (Miq.) Barneby & J.W.Grimes,Falcataria,0.028,708,0.2163,0.0305,Anemone,Nothofagus,False,TIER_4_LOW
roi_0381,DSC_8931.JPG,Osmunda regalis L.,Osmunda,0.2428,28,Honckenya peploides (L.) Ehrh.,Honckenya,0.1479,540,Groenlandia densa (L.) Fourr.,Groenlandia,0.0735,169,Elodea canadensis Michx.,Elodea,0.0329,160,Trifolium alpinum L.,Trifolium,0.0299,521,0.2428,0.0948999999999999,Osmunda,Honckenya,False,TIER_4_LOW
roi_0382,DSC_8931.JPG,Acacia xanthophloea Benth.,Acacia,0.1403,266,Acacia hockii De Wild.,Acacia,0.1115,268,Acacia seyal Delile,Acacia,0.1099,90,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.102,1035,Casuarina equisetifolia L.,Casuarina,0.0952,308,0.1403,0.0288,Acacia,Acacia,True,TIER_5_UNRELIABLE
roi_0384,DSC_8931.JPG,Limbarda crithmoides (L.) Dumort.,Limbarda,0.3924,45,Osmunda regalis L.,Osmunda,0.242,28,Hypericum balearicum L.,Hypericum,0.0406,327,Metasequoia glyptostroboides Hu & W.C.Cheng,Metasequoia,0.0354,514,Hyoseris radiata L.,Hyoseris,0.0137,41,0.3924,0.1504,Limbarda,Osmunda,False,TIER_4_LOW
roi_0385,DSC_8931.JPG,Punica granatum L.,Punica,0.3604,122,Metasequoia glyptostroboides Hu & W.C.Cheng,Metasequoia,0.1347,514,Limbarda crithmoides (L.) Dumort.,Limbarda,0.1247,45,Liriodendron tulipifera L.,Liriodendron,0.1181,434,Acacia hockii De Wild.,Acacia,0.0456,268,0.3604,0.2257,Punica,Metasequoia,False,TIER_4_LOW
roi_0386,DSC_8932.JPG,Trifolium dubium Sibth.,Trifolium,0.4473,223,Trifolium campestre Schreb.,Trifolium,0.3375,100,Trifolium badium Schreb.,Trifolium,0.024,549,Trifolium aureum Pollich,Trifolium,0.0212,99,Melilotus indicus (L.) All.,Melilotus,0.0118,228,0.4473,0.1097999999999999,Trifolium,Trifolium,True,TIER_3_GENUS_OK
roi_0387,DSC_8932.JPG,Cenchrus setaceus (Forssk.) Morrone,Cenchrus,0.2819,196,Limbarda crithmoides (L.) Dumort.,Limbarda,0.047,45,Patzkea paniculata (L.) G.H.Loos,Patzkea,0.0385,345,Narthecium ossifragum (L.) Huds.,Narthecium,0.0373,446,Cenchrus longisetus M.C.Johnst.,Cenchrus,0.0256,349,0.2819,0.2349,Cenchrus,Limbarda,False,TIER_4_LOW
roi_0388,DSC_8932.JPG,Barbarea vulgaris R.Br.,Barbarea,0.6126,598,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0921,305,Trifolium patens Schreb.,Trifolium,0.0605,111,Barbarea verna (Mill.) Asch.,Barbarea,0.0415,235,Trifolium campestre Schreb.,Trifolium,0.0402,100,0.6126,0.5205000000000001,Barbarea,Mecardonia,False,TIER_2_GOOD
roi_0389,DSC_8934.JPG,Daphne cneorum L.,Daphne,0.9918,377,Daphne striata Tratt.,Daphne,0.0076,379,Daphne mezereum L.,Daphne,0.0002,378,Daphne sericea Vahl,Daphne,0.0001,585,Fedia graciliflora Fisch. & C.A.Mey.,Fedia,0.0001,398,0.9918,0.9842,Daphne,Daphne,True,TIER_1_HIGH
roi_0390,DSC_8934.JPG,Pelargonium inquinans (L.) Aiton,Pelargonium,0.425,483,Daphne cneorum L.,Daphne,0.2515,377,Pelargonium peltatum (L.) L'Hér.,Pelargonium,0.1283,6,Pelargonium peltatum (L.) Aiton,Pelargonium,0.0851,484,Pelargonium graveolens L'Hér.,Pelargonium,0.0826,2,0.425,0.1735,Pelargonium,Daphne,False,TIER_3_MODERATE
roi_0391,DSC_8934.JPG,Lamium amplexicaule L.,Lamium,0.1334,16,Lamium purpureum L.,Lamium,0.0786,84,Trifolium pratense L.,Trifolium,0.0537,112,Fedia graciliflora Fisch. & C.A.Mey.,Fedia,0.0459,398,Daphne mezereum L.,Daphne,0.0366,378,0.1334,0.0547999999999999,Lamium,Lamium,True,TIER_5_UNRELIABLE
roi_0393,DSC_8936.JPG,Barbarea verna (Mill.) Asch.,Barbarea,0.271,235,Sedum rupestre L.,Sedum,0.1253,187,Barbarea vulgaris R.Br.,Barbarea,0.0766,598,Sedum sediforme (Jacq.) Pau,Sedum,0.0665,60,Sedum forsterianum Sm.,Sedum,0.063,55,0.271,0.1457,Barbarea,Sedum,False,TIER_4_LOW
roi_0394,DSC_8936.JPG,Anemone pulsatilla L.,Anemone,0.6554,487,Sedum rupestre L.,Sedum,0.11,187,Anemone patens L.,Anemone,0.05,850,Anemone halleri All.,Anemone,0.0356,480,Anemone rubra Lam.,Anemone,0.0337,488,0.6554,0.5454,Anemone,Sedum,False,TIER_2_GOOD
roi_0396,DSC_8938.JPG,Anemone pulsatilla L.,Anemone,0.8639,487,Anemone rubra Lam.,Anemone,0.0623,488,Anemone halleri All.,Anemone,0.0246,480,Anemone montana Hoppe,Anemone,0.0221,485,Anemone patens L.,Anemone,0.0198,850,0.8639,0.8016,Anemone,Anemone,True,TIER_1_HIGH
roi_0397,DSC_8938.JPG,Cirsium eriophorum (L.) Scop.,Cirsium,0.343,360,Carthamus lanatus L.,Carthamus,0.2497,38,Anemone pulsatilla L.,Anemone,0.2465,487,Daucus carota L.,Daucus,0.0647,204,Anemone rubra Lam.,Anemone,0.0144,488,0.343,0.0933,Cirsium,Carthamus,False,TIER_4_LOW
roi_0398,DSC_8940.JPG,Punica granatum L.,Punica,0.6412,122,Calendula officinalis L.,Calendula,0.0841,35,Hypericum prolificum L.,Hypericum,0.0294,747,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.0227,271,Pyracantha coccinea M.Roem.,Pyracantha,0.0216,499,0.6412,0.5571,Punica,Calendula,False,TIER_2_GOOD
roi_0399,DSC_8940.JPG,Trifolium pratense L.,Trifolium,0.122,112,Dendrobium nobile Lindl.,Dendrobium,0.0856,705,Trifolium alpinum L.,Trifolium,0.0702,521,Freesia refracta (Jacq.) Klatt,Freesia,0.045,189,Lamium purpureum L.,Lamium,0.032,84,0.122,0.0364,Trifolium,Dendrobium,False,TIER_5_UNRELIABLE
roi_0400,DSC_8940.JPG,Punica granatum L.,Punica,0.1341,122,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0916,30,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0658,1056,Trifolium alpinum L.,Trifolium,0.0362,521,Hypericum perforatum L.,Hypericum,0.0326,11,0.1341,0.0424999999999999,Punica,Lithodora,False,TIER_5_UNRELIABLE
roi_0401,DSC_8940.JPG,Daphne striata Tratt.,Daphne,0.5518,379,Noccaea rotundifolia (L.) Moench,Noccaea,0.3476,451,Daphne cneorum L.,Daphne,0.0848,377,Daphne tangutica Maxim.,Daphne,0.0027,862,Daphne sericea Vahl,Daphne,0.0027,585,0.5518,0.2041999999999999,Daphne,Noccaea,False,TIER_3_MODERATE
roi_0402,DSC_8942.JPG,Daphne sericea Vahl,Daphne,0.1279,585,Pyracantha coccinea M.Roem.,Pyracantha,0.1076,499,Daphne tangutica Maxim.,Daphne,0.0799,862,Pyracantha koidzumii (Hayata) Rehder,Pyracantha,0.0618,330,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.0369,686,0.1279,0.0203,Daphne,Pyracantha,False,TIER_5_UNRELIABLE
roi_0403,DSC_8942.JPG,Daphne cneorum L.,Daphne,0.2782,377,Daphne striata Tratt.,Daphne,0.232,379,Noccaea rotundifolia (L.) Moench,Noccaea,0.1979,451,Trifolium alpinum L.,Trifolium,0.0701,521,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0448,1056,0.2782,0.0461999999999999,Daphne,Daphne,True,TIER_4_LOW
roi_0404,DSC_8942.JPG,Lavandula angustifolia Mill.,Lavandula,0.2009,173,Lavandula stoechas L.,Lavandula,0.069,88,Althaea cannabina L.,Althaea,0.0637,124,Trifolium alpestre L.,Trifolium,0.0534,520,Trifolium fragiferum L.,Trifolium,0.0478,20,0.2009,0.1319,Lavandula,Lavandula,True,TIER_4_LOW
roi_0405,DSC_8942.JPG,Noccaea rotundifolia (L.) Moench,Noccaea,0.4396,451,Daphne striata Tratt.,Daphne,0.093,379,Rhodothamnus chamaecistus (L.) Rchb.,Rhodothamnus,0.0919,588,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0704,537,Asystasia gangetica (L.) T.Anderson,Asystasia,0.0479,643,0.4396,0.3466,Noccaea,Daphne,False,TIER_3_MODERATE
roi_0406,DSC_8943.JPG,Barbarea vulgaris R.Br.,Barbarea,0.2719,598,Acacia dealbata Link,Acacia,0.1057,230,Sedum rupestre L.,Sedum,0.072,187,Barbarea verna (Mill.) Asch.,Barbarea,0.0637,235,Lupinus arboreus Sims,Lupinus,0.0538,435,0.2719,0.1661999999999999,Barbarea,Acacia,False,TIER_4_LOW
roi_0407,DSC_8943.JPG,Sedum acre L.,Sedum,0.603,46,Acacia dealbata Link,Acacia,0.0889,230,Sedum alpestre Vill.,Sedum,0.0658,508,Sedum rupestre L.,Sedum,0.0471,187,Barbarea rupicola Moris,Barbarea,0.0384,597,0.603,0.5141,Sedum,Acacia,False,TIER_2_GOOD
roi_0408,DSC_8943.JPG,Barbarea vulgaris R.Br.,Barbarea,0.7521,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0603,235,Barbarea rupicola Moris,Barbarea,0.0239,597,Barbarea orthoceras Ledeb.,Barbarea,0.0148,789,Daphne cneorum L.,Daphne,0.0116,377,0.7521,0.6918,Barbarea,Barbarea,True,TIER_2_GOOD
roi_0409,DSC_8943.JPG,Lavandula angustifolia Mill.,Lavandula,0.8971,173,Noccaea rotundifolia (L.) Moench,Noccaea,0.0784,451,Lamium maculatum L.,Lamium,0.0027,755,Trifolium resupinatum L.,Trifolium,0.0025,114,Sedum dasyphyllum L.,Sedum,0.0019,54,0.8971,0.8187,Lavandula,Noccaea,False,TIER_1_HIGH
roi_0410,DSC_8943.JPG,Sedum alpestre Vill.,Sedum,0.3697,508,Sedum atratum L.,Sedum,0.1356,544,Trifolium badium Schreb.,Trifolium,0.0825,549,Sedum montanum Perrier & Songeon,Sedum,0.0592,548,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0466,45,0.3697,0.2340999999999999,Sedum,Sedum,True,TIER_4_LOW
roi_0411,DSC_8943.JPG,Anemone alpina L.,Anemone,0.4841,471,Anemone pulsatilla L.,Anemone,0.1899,487,Daucus carota L.,Daucus,0.103,204,Papaver somniferum L.,Papaver,0.0531,203,Anemone baldensis L.,Anemone,0.0495,474,0.4841,0.2941999999999999,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0415,DSC_8944.JPG,Fragaria vesca L.,Fragaria,0.432,238,Melampodium leucanthum Torr. & A. Gray,Melampodium,0.161,913,Sagittaria latifolia Willd.,Sagittaria,0.1343,503,Fragaria moschata Weston,Fragaria,0.0465,399,Sagittaria lancifolia L.,Sagittaria,0.0404,555,0.432,0.271,Fragaria,Melampodium,False,TIER_3_MODERATE
roi_0416,DSC_8945.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.6484,30,Lavandula angustifolia Mill.,Lavandula,0.1235,173,Daphne striata Tratt.,Daphne,0.0275,379,Lavandula latifolia Medik.,Lavandula,0.024,432,Lavandula stoechas L.,Lavandula,0.0237,88,0.6484,0.5248999999999999,Lithodora,Lavandula,False,TIER_2_GOOD
roi_0419,DSC_8945.JPG,Daphne striata Tratt.,Daphne,0.485,379,Daphne cneorum L.,Daphne,0.1859,377,Hebe brachysiphon Summerh.,Hebe,0.15,408,Rhodothamnus chamaecistus (L.) Rchb.,Rhodothamnus,0.0936,588,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0259,1056,0.485,0.2991,Daphne,Daphne,True,TIER_3_GENUS_OK
roi_0420,DSC_8946.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.7466,30,Barbarea vulgaris R.Br.,Barbarea,0.0499,598,Hebe franciscana (Eastw.) Souster,Hebe,0.0185,847,Paederota bonarota (L.) L.,Paederota,0.0143,587,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0125,1056,0.7466,0.6967000000000001,Lithodora,Barbarea,False,TIER_2_GOOD
roi_0421,DSC_8946.JPG,Lavandula angustifolia Mill.,Lavandula,0.3985,173,Daphne striata Tratt.,Daphne,0.3543,379,Noccaea rotundifolia (L.) Moench,Noccaea,0.2164,451,Daphne mezereum L.,Daphne,0.0036,378,Viscaria alpina (L.) G.Don,Viscaria,0.0033,525,0.3985,0.0442,Lavandula,Daphne,False,TIER_4_LOW
roi_0422,DSC_8946.JPG,Lupinus angustifolius L.,Lupinus,0.5467,218,Anemone pulsatilla L.,Anemone,0.162,487,Anemone halleri All.,Anemone,0.0509,480,Lupinus polyphyllus Lindl.,Lupinus,0.0326,263,Ophrys fusca Link,Ophrys,0.0262,164,0.5467,0.3846999999999999,Lupinus,Anemone,False,TIER_3_MODERATE
roi_0424,DSC_8947.JPG,Lupinus angustifolius L.,Lupinus,0.6924,218,Lupinus bicolor Lindl.,Lupinus,0.0911,759,Ophrys fusca Link,Ophrys,0.0144,164,Lupinus luteus L.,Lupinus,0.0108,219,Daphne laureola L.,Daphne,0.0082,141,0.6924,0.6013000000000001,Lupinus,Lupinus,True,TIER_2_GOOD
roi_0425,DSC_8948.JPG,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.1887,322,Hypericum olympicum L.,Hypericum,0.1341,560,Nephrolepis exaltata (L.) Schott,Nephrolepis,0.0739,27,Sedum sediforme (Jacq.) Pau,Sedum,0.0732,60,Sedum acre L.,Sedum,0.0597,46,0.1887,0.0546,Zamioculcas,Hypericum,False,TIER_5_UNRELIABLE
roi_0426,DSC_8948.JPG,Barbarea vulgaris R.Br.,Barbarea,0.7769,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0862,235,Sedum spathulifolium Hook.,Sedum,0.0283,782,Astydamia latifolia Baill.,Astydamia,0.0119,591,Lactuca sativa L.,Lactuca,0.0117,247,0.7769,0.6907000000000001,Barbarea,Barbarea,True,TIER_2_GOOD
roi_0427,DSC_8948.JPG,Sedum acre L.,Sedum,0.4238,46,Barbarea vulgaris R.Br.,Barbarea,0.1225,598,Sedum sexangulare L.,Sedum,0.0771,513,Barbarea verna (Mill.) Asch.,Barbarea,0.0497,235,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0366,45,0.4238,0.3013,Sedum,Barbarea,False,TIER_3_MODERATE
