roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0327,DSC_8909.JPG,Sedum acre L.,Sedum,0.3695,46,Empetrum nigrum L.,Empetrum,0.1663,387,Sedum album L.,Sedum,0.0669,47,Elodea canadensis Michx.,Elodea,0.0211,160,Honckenya peploides (L.) Ehrh.,Honckenya,0.0201,540,0.3695,0.2032,Sedum,Empetrum,False,TIER_4_LOW
roi_0328,DSC_8910.JPG,Sedum acre L.,Sedum,0.402,46,Sedum album L.,Sedum,0.2114,47,Empetrum nigrum L.,Empetrum,0.0794,387,Honckenya peploides (L.) Ehrh.,Honckenya,0.0678,540,Sedum sexangulare L.,Sedum,0.0247,513,0.402,0.1906,Sedum,Sedum,True,TIER_3_GENUS_OK
roi_0329,DSC_8910.JPG,Thapsia villosa L.,Thapsia,0.1106,148,Sedum acre L.,Sedum,0.0914,46,Pyracantha coccinea M.Roem.,Pyracantha,0.0609,499,Nephrolepis exaltata (L.) Schott,Nephrolepis,0.0608,27,Acacia baileyana F.Muell.,Acacia,0.0528,599,0.1106,0.0192,Thapsia,Sedum,False,TIER_5_UNRELIABLE
roi_0330,DSC_8915.JPG,Liriodendron tulipifera L.,Liriodendron,0.7134,434,Punica granatum L.,Punica,0.0458,122,Pyracantha coccinea M.Roem.,Pyracantha,0.0303,499,Clethra alnifolia L.,Clethra,0.0213,570,Lactuca sativa L.,Lactuca,0.0074,247,0.7134,0.6676000000000001,Liriodendron,Punica,False,TIER_2_GOOD
roi_0332,DSC_8916.JPG,Anemone rubra Lam.,Anemone,0.1605,488,Smilax aspera L.,Smilax,0.075,205,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.0504,919,Alcea rosea L.,Alcea,0.0452,123,Pyracantha coccinea M.Roem.,Pyracantha,0.0365,499,0.1605,0.0855,Anemone,Smilax,False,TIER_5_UNRELIABLE
roi_0333,DSC_8916.JPG,Smilax aspera L.,Smilax,0.1701,205,Alcea rosea L.,Alcea,0.1127,123,Pyracantha coccinea M.Roem.,Pyracantha,0.0498,499,Anemone rubra Lam.,Anemone,0.0447,488,Calendula officinalis L.,Calendula,0.024,35,0.1701,0.0574,Smilax,Alcea,False,TIER_5_UNRELIABLE
roi_0334,DSC_8916.JPG,Barbarea vulgaris R.Br.,Barbarea,0.3848,598,Daphne laureola L.,Daphne,0.3748,141,Barbarea vulgaris W.T. Aiton,Barbarea,0.0819,790,Barbarea rupicola Moris,Barbarea,0.0252,597,Barbarea verna (Mill.) Asch.,Barbarea,0.025,235,0.3848,0.0099999999999999,Barbarea,Daphne,False,TIER_4_LOW
roi_0335,DSC_8916.JPG,Hypericum x hidcoteense Hilling ex Geerinck,Hypericum,0.0746,573,Barbarea rupicola Moris,Barbarea,0.0649,597,Hypericum calycinum L.,Hypericum,0.0504,413,Papaver rhaeticum Leresche,Papaver,0.0355,479,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0334,305,0.0746,0.0097,Hypericum,Barbarea,False,TIER_5_UNRELIABLE
roi_0336,DSC_8917.JPG,Pelargonium graveolens L'Hér.,Pelargonium,0.2791,2,Alcea rosea L.,Alcea,0.0925,123,Anemone rubra Lam.,Anemone,0.0709,488,Smilax aspera L.,Smilax,0.0578,205,Pelargonium grandiflorum Willd.,Pelargonium,0.046,877,0.2791,0.1866,Pelargonium,Alcea,False,TIER_4_LOW
roi_0337,DSC_8917.JPG,Pyracantha coccinea M.Roem.,Pyracantha,0.1367,499,Smilax aspera L.,Smilax,0.1336,205,Alcea rosea L.,Alcea,0.1037,123,Anemone rubra Lam.,Anemone,0.0729,488,Hypericum maculatum Crantz,Hypericum,0.0363,417,0.1367,0.0030999999999999,Pyracantha,Smilax,False,TIER_5_UNRELIABLE
roi_0340,DSC_8918.JPG,Anemone rubra Lam.,Anemone,0.3302,488,Alcea rosea L.,Alcea,0.1792,123,Ophrys fuciflora (F.W.Schmidt) Moench,Ophrys,0.1116,461,Smilax aspera L.,Smilax,0.079,205,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.0582,919,0.3302,0.151,Anemone,Alcea,False,TIER_4_LOW
roi_0342,DSC_8918.JPG,Epipactis atrorubens (Hoffm.) Besser,Epipactis,0.8846,388,Gynura aurantiaca (Blume) DC.,Gynura,0.0782,283,Smilax aspera L.,Smilax,0.0084,205,Lamium orvala L.,Lamium,0.0056,586,Ophrys insectifera L.,Ophrys,0.0053,188,0.8846,0.8064,Epipactis,Gynura,False,TIER_1_HIGH
roi_0343,DSC_8920.JPG,Morinda citrifolia L.,Morinda,0.0729,278,Smilax aspera L.,Smilax,0.0268,205,Petiveria alliacea L.,Petiveria,0.0257,297,Vanilla planifolia Andrews,Vanilla,0.0248,325,Xylopia nitida Dunal,Xylopia,0.0244,612,0.0729,0.0461,Morinda,Smilax,False,TIER_5_UNRELIABLE
roi_0353,DSC_8924.JPG,Acalypha virginica L.,Acalypha,0.4652,65,Mercurialis annua L.,Mercurialis,0.1474,9,Centranthus ruber (L.) DC.,Centranthus,0.0464,240,Oldenlandia corymbosa L.,Oldenlandia,0.043,137,Punica granatum L.,Punica,0.0428,122,0.4652,0.3177999999999999,Acalypha,Mercurialis,False,TIER_3_MODERATE
roi_0354,DSC_8924.JPG,Liriodendron tulipifera L.,Liriodendron,0.1273,434,Guaiacum officinale L.,Guaiacum,0.0431,299,Cirsium arvense (L.) Scop.,Cirsium,0.0422,3,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0357,537,Lamium purpureum L.,Lamium,0.0356,84,0.1273,0.0842,Liriodendron,Guaiacum,False,TIER_5_UNRELIABLE
roi_0355,DSC_8926.JPG,Duchesnea indica (Andrews) Teschem.,Duchesnea,0.7684,744,Duchesnea indica (Jacks.) Focke,Duchesnea,0.1397,239,Fragaria vesca L.,Fragaria,0.0326,238,Dryas octopetala L.,Dryas,0.0204,381,Trifolium dubium Sibth.,Trifolium,0.0155,223,0.7684,0.6287,Duchesnea,Duchesnea,True,TIER_2_GOOD
roi_0356,DSC_8926.JPG,Anemone blanda Schott & Kotschy,Anemone,0.25,567,Fragaria vesca L.,Fragaria,0.1047,238,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.08,537,Eritrichium nanum (L.) Schrad. ex Gaudin,Eritrichium,0.0765,538,Acacia dealbata Link,Acacia,0.024,230,0.25,0.1452999999999999,Anemone,Fragaria,False,TIER_4_LOW
roi_0357,DSC_8926.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.3573,537,Limnanthes douglasii R. Br.,Limnanthes,0.2124,836,Pelargonium inquinans (L.) Aiton,Pelargonium,0.1565,483,Tagetes tenuifolia Cav.,Tagetes,0.0531,341,Hypericum patulum Thunb.,Hypericum,0.0472,572,0.3573,0.1449,Cymbalaria,Limnanthes,False,TIER_4_LOW
roi_0358,DSC_8926.JPG,Barbarea vulgaris R.Br.,Barbarea,0.3901,598,Hypericum perforatum L.,Hypericum,0.2057,11,Barbarea rupicola Moris,Barbarea,0.1315,597,Hypericum patulum Thunb.,Hypericum,0.0618,572,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0454,305,0.3901,0.1844,Barbarea,Hypericum,False,TIER_4_LOW
roi_0359,DSC_8926.JPG,Barbarea vulgaris R.Br.,Barbarea,0.3283,598,Trifolium aureum Pollich,Trifolium,0.1447,99,Hypericum humifusum L.,Hypericum,0.1008,74,Hypericum perforatum L.,Hypericum,0.0679,11,Trifolium dubium Sibth.,Trifolium,0.0673,223,0.3283,0.1835999999999999,Barbarea,Trifolium,False,TIER_4_LOW
roi_0360,DSC_8926.JPG,Limbarda crithmoides (L.) Dumort.,Limbarda,0.1018,45,Hyoseris radiata L.,Hyoseris,0.08,41,Hypericum perforatum L.,Hypericum,0.0757,11,Hypericum humifusum L.,Hypericum,0.0546,74,Papaver alpinum L.,Papaver,0.0456,475,0.1018,0.0218,Limbarda,Hyoseris,False,TIER_5_UNRELIABLE
roi_0361,DSC_8927.JPG,Fragaria vesca L.,Fragaria,0.8403,238,Duchesnea indica (Jacks.) Focke,Duchesnea,0.0642,239,Duchesnea indica (Andrews) Teschem.,Duchesnea,0.0491,744,Fragaria moschata Weston,Fragaria,0.018,399,Fragaria chiloensis (L.) Mill.,Fragaria,0.0087,695,0.8403,0.7761,Fragaria,Duchesnea,False,TIER_1_HIGH
roi_0362,DSC_8927.JPG,Duchesnea indica (Jacks.) Focke,Duchesnea,0.4845,239,Fragaria vesca L.,Fragaria,0.2147,238,Duchesnea indica (Andrews) Teschem.,Duchesnea,0.083,744,Fragaria moschata Weston,Fragaria,0.0644,399,Fragaria chiloensis (L.) Mill.,Fragaria,0.0179,695,0.4845,0.2698,Duchesnea,Fragaria,False,TIER_3_MODERATE
roi_0363,DSC_8927.JPG,Hypericum perforatum L.,Hypericum,0.2192,11,Limnanthes douglasii R. Br.,Limnanthes,0.1695,836,Fragaria vesca L.,Fragaria,0.0512,238,Limnanthes douglasii R.Br.,Limnanthes,0.0449,433,Lamium purpureum L.,Lamium,0.0365,84,0.2192,0.0496999999999999,Hypericum,Limnanthes,False,TIER_4_LOW
roi_0364,DSC_8927.JPG,Calendula officinalis L.,Calendula,0.078,35,Pyracantha coccinea M.Roem.,Pyracantha,0.0548,499,Lavandula angustifolia Mill.,Lavandula,0.0432,173,Anemone coronaria L.,Anemone,0.0219,135,Pyracantha coccinea M. Roem.,Pyracantha,0.0182,778,0.078,0.0232,Calendula,Pyracantha,False,TIER_5_UNRELIABLE
roi_0366,DSC_8928.JPG,Moehringia muscosa L.,Moehringia,0.8138,444,Atocion rupestre (L.) B.Oxelman,Atocion,0.0536,340,Sagittaria graminea Michx.,Sagittaria,0.0198,502,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.0192,402,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.0104,443,0.8138,0.7602,Moehringia,Atocion,False,TIER_1_HIGH
roi_0369,DSC_8929.JPG,Melilotus albus Medik.,Melilotus,0.7215,19,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.0607,402,Sedum album L.,Sedum,0.0229,47,Noccaea montana (L.) F.K.Mey.,Noccaea,0.0217,450,Trinia glauca (L.) Dumort.,Trinia,0.0072,547,0.7215,0.6608,Melilotus,Alliaria,False,TIER_2_GOOD
roi_0370,DSC_8929.JPG,Fragaria vesca L.,Fragaria,0.0552,238,Moehringia trinervia (L.) Clairv.,Moehringia,0.0174,34,Calendula officinalis L.,Calendula,0.0137,35,Egeria densa Planch.,Egeria,0.0134,12,Calendula arvensis L.,Calendula,0.0133,351,0.0552,0.0378,Fragaria,Moehringia,False,TIER_5_UNRELIABLE
roi_0372,DSC_8929.JPG,Hypericum perforatum L.,Hypericum,0.4788,11,Angelica archangelica L.,Angelica,0.132,533,Osmunda regalis L.,Osmunda,0.0445,28,Hypericum patulum Thunb.,Hypericum,0.0193,572,Tagetes erecta L.,Tagetes,0.0172,285,0.4788,0.3468,Hypericum,Angelica,False,TIER_3_MODERATE
roi_0373,DSC_8930.JPG,Kniphofia uvaria (L.) Hook.,Kniphofia,0.5874,423,Kniphofia uvaria (L.) Oken,Kniphofia,0.0958,863,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.0886,550,Dierama pulcherrimum (Hook.f.) Baker,Dierama,0.0473,421,Freesia refracta (Jacq.) Klatt,Freesia,0.0293,189,0.5874,0.4916,Kniphofia,Kniphofia,True,TIER_3_GENUS_OK
roi_0377,DSC_8931.JPG,Lupinus angustifolius L.,Lupinus,0.3167,218,Lavandula dentata L.,Lavandula,0.1545,17,Lavandula angustifolia Mill.,Lavandula,0.0982,173,Tagetes erecta L.,Tagetes,0.0615,285,Tagetes patula L.,Tagetes,0.0506,243,0.3167,0.1621999999999999,Lupinus,Lavandula,False,TIER_4_LOW
roi_0378,DSC_8931.JPG,Anemone sylvestris L.,Anemone,0.2389,490,Anemone narcissiflora L.,Anemone,0.1344,531,Anemone coronaria L.,Anemone,0.0829,135,Anemone hortensis L.,Anemone,0.0723,197,Pelargonium graveolens L'Hér.,Pelargonium,0.0478,2,0.2389,0.1045,Anemone,Anemone,True,TIER_4_LOW
roi_0380,DSC_8931.JPG,Daucus carota L.,Daucus,0.4419,204,Anemone alpina L.,Anemone,0.1489,471,Astydamia latifolia Baill.,Astydamia,0.0327,591,Papaver alpinum L.,Papaver,0.021,475,Anemone baldensis L.,Anemone,0.0177,474,0.4419,0.293,Daucus,Anemone,False,TIER_3_MODERATE
roi_0381,DSC_8931.JPG,Daucus carota L.,Daucus,0.1791,204,Hyoseris radiata L.,Hyoseris,0.1143,41,Sedum sediforme (Jacq.) Pau,Sedum,0.0635,60,Osmunda regalis L.,Osmunda,0.0359,28,Astydamia latifolia Baill.,Astydamia,0.0289,591,0.1791,0.0648,Daucus,Hyoseris,False,TIER_5_UNRELIABLE
roi_0382,DSC_8931.JPG,Metasequoia glyptostroboides Hu & W.C.Cheng,Metasequoia,0.3646,514,Liriodendron tulipifera L.,Liriodendron,0.1467,434,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.1432,1035,Casuarina equisetifolia L.,Casuarina,0.0644,308,Prosopis glandulosa Torr.,Prosopis,0.0512,920,0.3646,0.2178999999999999,Metasequoia,Liriodendron,False,TIER_4_LOW
roi_0384,DSC_8931.JPG,Limbarda crithmoides (L.) Dumort.,Limbarda,0.1087,45,Dryas octopetala L.,Dryas,0.0796,381,Punica granatum L.,Punica,0.0642,122,Metasequoia glyptostroboides Hu & W.C.Cheng,Metasequoia,0.0538,514,Meum athamanticum Jacq.,Meum,0.0369,146,0.1087,0.0291,Limbarda,Dryas,False,TIER_5_UNRELIABLE
roi_0385,DSC_8931.JPG,Metasequoia glyptostroboides Hu & W.C.Cheng,Metasequoia,0.3367,514,Limbarda crithmoides (L.) Dumort.,Limbarda,0.24,45,Punica granatum L.,Punica,0.1667,122,Acacia hockii De Wild.,Acacia,0.0384,268,Acacia seyal Delile,Acacia,0.0306,90,0.3367,0.0967,Metasequoia,Limbarda,False,TIER_4_LOW
roi_0386,DSC_8932.JPG,Trifolium campestre Schreb.,Trifolium,0.149,100,Barbarea vulgaris R.Br.,Barbarea,0.0824,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0782,235,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0658,305,Trifolium dubium Sibth.,Trifolium,0.0424,223,0.149,0.0665999999999999,Trifolium,Barbarea,False,TIER_5_UNRELIABLE
roi_0387,DSC_8932.JPG,Cenchrus setaceus (Forssk.) Morrone,Cenchrus,0.8514,196,Cenchrus longisetus M.C.Johnst.,Cenchrus,0.0203,349,Liriope muscari (Decne.) L.H.Bailey,Liriope,0.0151,835,Casuarina equisetifolia L.,Casuarina,0.0148,308,Cenchrus purpureus (Schumach.) Morrone,Cenchrus,0.0063,195,0.8514,0.8311000000000001,Cenchrus,Cenchrus,True,TIER_1_HIGH
roi_0388,DSC_8932.JPG,Barbarea vulgaris R.Br.,Barbarea,0.4277,598,Hypericum patulum Thunb.,Hypericum,0.1956,572,Mecardonia procumbens (Mill.) Small,Mecardonia,0.1607,305,Barbarea verna (Mill.) Asch.,Barbarea,0.0481,235,Diatelia tuberaria (L.) Demoly,Diatelia,0.0353,190,0.4277,0.2321,Barbarea,Hypericum,False,TIER_3_MODERATE
roi_0389,DSC_8934.JPG,Daphne cneorum L.,Daphne,0.9984,377,Daphne striata Tratt.,Daphne,0.0013,379,Centranthus ruber (L.) DC.,Centranthus,0.0001,240,Diascia rigescens E.Mey. ex Benth.,Diascia,0.0,505,Lupinus polyphyllus Lindl.,Lupinus,0.0,263,0.9984,0.9971,Daphne,Daphne,True,TIER_1_HIGH
roi_0390,DSC_8934.JPG,Pelargonium inquinans (L.) Aiton,Pelargonium,0.4941,483,Daphne cneorum L.,Daphne,0.238,377,Pelargonium peltatum (L.) L'Hér.,Pelargonium,0.102,6,Pelargonium graveolens L'Hér.,Pelargonium,0.0934,2,Pelargonium peltatum (L.) Aiton,Pelargonium,0.0575,484,0.4941,0.2561,Pelargonium,Daphne,False,TIER_3_MODERATE
roi_0391,DSC_8934.JPG,Lamium amplexicaule L.,Lamium,0.305,16,Fedia graciliflora Fisch. & C.A.Mey.,Fedia,0.1229,398,Gynura aurantiaca (Blume) Sch.Bip. ex DC.,Gynura,0.0474,697,Lamium maculatum (L.) L.,Lamium,0.0332,428,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0266,30,0.305,0.1820999999999999,Lamium,Fedia,False,TIER_4_LOW
roi_0392,DSC_8936.JPG,Pelargonium inquinans (L.) Aiton,Pelargonium,0.3902,483,Pelargonium peltatum (L.) L'Hér.,Pelargonium,0.3136,6,Pelargonium peltatum (L.) Aiton,Pelargonium,0.1807,484,Pelargonium graveolens L'Hér.,Pelargonium,0.0902,2,Daphne cneorum L.,Daphne,0.0216,377,0.3902,0.0766,Pelargonium,Pelargonium,True,TIER_4_LOW
roi_0393,DSC_8936.JPG,Barbarea verna (Mill.) Asch.,Barbarea,0.4613,235,Barbarea vulgaris R.Br.,Barbarea,0.3425,598,Barbarea orthoceras Ledeb.,Barbarea,0.0802,789,Barbarea intermedia Boreau,Barbarea,0.0272,236,Barbarea vulgaris W.T. Aiton,Barbarea,0.0179,790,0.4613,0.1187999999999999,Barbarea,Barbarea,True,TIER_3_GENUS_OK
roi_0394,DSC_8936.JPG,Anemone pulsatilla L.,Anemone,0.4741,487,Anemone halleri All.,Anemone,0.1632,480,Anemone patens L.,Anemone,0.1295,850,Sedum rupestre L.,Sedum,0.0232,187,Tagetes patula L.,Tagetes,0.0229,243,0.4741,0.3109,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0396,DSC_8938.JPG,Anemone pulsatilla L.,Anemone,0.9153,487,Anemone patens L.,Anemone,0.026,850,Anemone halleri All.,Anemone,0.021,480,Anemone rubra Lam.,Anemone,0.0201,488,Anemone montana Hoppe,Anemone,0.0149,485,0.9153,0.8893,Anemone,Anemone,True,TIER_1_HIGH
roi_0397,DSC_8938.JPG,Anemone pulsatilla L.,Anemone,0.7961,487,Anemone rubra Lam.,Anemone,0.1941,488,Anemone montana Hoppe,Anemone,0.0072,485,Anemone patens L.,Anemone,0.0016,850,Anemone pratensis L.,Anemone,0.0004,554,0.7961,0.6020000000000001,Anemone,Anemone,True,TIER_2_GOOD
roi_0398,DSC_8940.JPG,Punica granatum L.,Punica,0.662,122,Hebe salicifolia (G.Forst.) Pennell,Hebe,0.0296,410,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.0239,322,Pyracantha coccinea M.Roem.,Pyracantha,0.0227,499,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0128,45,0.662,0.6324000000000001,Punica,Hebe,False,TIER_2_GOOD
roi_0399,DSC_8940.JPG,Asystasia gangetica (L.) T.Anderson,Asystasia,0.0803,643,Daphne cneorum L.,Daphne,0.0688,377,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.0514,322,Freesia refracta (Jacq.) Klatt,Freesia,0.0504,189,Cobaea scandens Cav.,Cobaea,0.0447,552,0.0803,0.0114999999999999,Asystasia,Daphne,False,TIER_5_UNRELIABLE
roi_0400,DSC_8940.JPG,Lavandula angustifolia Mill.,Lavandula,0.4225,173,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0711,1056,Hebe salicifolia (G.Forst.) Pennell,Hebe,0.048,410,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0453,30,Hebe andersonii (Lindl. & Paxton) Cockayne,Hebe,0.0324,407,0.4225,0.3514,Lavandula,Hebe,False,TIER_3_MODERATE
roi_0401,DSC_8940.JPG,Noccaea rotundifolia (L.) Moench,Noccaea,0.4616,451,Daphne striata Tratt.,Daphne,0.1784,379,Daphne cneorum L.,Daphne,0.1574,377,Daphne mezereum L.,Daphne,0.0557,378,Lavandula angustifolia Mill.,Lavandula,0.0508,173,0.4616,0.2832,Noccaea,Daphne,False,TIER_3_MODERATE
roi_0402,DSC_8942.JPG,Pyracantha coccinea M.Roem.,Pyracantha,0.1853,499,Punica granatum L.,Punica,0.1449,122,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.0726,686,Pyracantha koidzumii (Hayata) Rehder,Pyracantha,0.0616,330,Daphne alpina L.,Daphne,0.0535,376,0.1853,0.0403999999999999,Pyracantha,Punica,False,TIER_5_UNRELIABLE
roi_0403,DSC_8942.JPG,Trifolium alpinum L.,Trifolium,0.2876,521,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.1608,1056,Daphne striata Tratt.,Daphne,0.1318,379,Hebe andersonii (Lindl. & Paxton) Cockayne,Hebe,0.079,407,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0653,30,0.2876,0.1268,Trifolium,Hebe,False,TIER_4_LOW
roi_0404,DSC_8942.JPG,Lavandula angustifolia Mill.,Lavandula,0.4543,173,Perovskia atriplicifolia Benth.,Perovskia,0.1888,576,Daphne mezereum L.,Daphne,0.0613,378,Lavandula stoechas L.,Lavandula,0.0417,88,Lavandula latifolia Medik.,Lavandula,0.0391,432,0.4543,0.2654999999999999,Lavandula,Perovskia,False,TIER_3_MODERATE
roi_0405,DSC_8942.JPG,Noccaea rotundifolia (L.) Moench,Noccaea,0.2012,451,Lithodora fruticosa (L.) Griseb.,Lithodora,0.1517,30,Daphne striata Tratt.,Daphne,0.0893,379,Hebe brachysiphon Summerh.,Hebe,0.0791,408,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0504,537,0.2012,0.0494999999999999,Noccaea,Lithodora,False,TIER_4_LOW
roi_0406,DSC_8943.JPG,Barbarea vulgaris R.Br.,Barbarea,0.1312,598,Tagetes erecta L.,Tagetes,0.1285,285,Tagetes patula L.,Tagetes,0.1049,243,Trifolium campestre Schreb.,Trifolium,0.08,100,Acacia dealbata Link,Acacia,0.0787,230,0.1312,0.0027,Barbarea,Tagetes,False,TIER_5_UNRELIABLE
roi_0407,DSC_8943.JPG,Acacia dealbata Link,Acacia,0.4763,230,Sedum acre L.,Sedum,0.1024,46,Sedum rupestre L.,Sedum,0.0645,187,Acacia retinodes Schltdl.,Acacia,0.0444,234,Barbarea vulgaris R.Br.,Barbarea,0.0391,598,0.4763,0.3739,Acacia,Sedum,False,TIER_3_MODERATE
roi_0408,DSC_8943.JPG,Anemone sylvestris L.,Anemone,0.388,490,Barbarea vulgaris R.Br.,Barbarea,0.1665,598,Trifolium arvense L.,Trifolium,0.034,98,Barbarea verna (Mill.) Asch.,Barbarea,0.0337,235,Papaver alpinum L.,Papaver,0.031,475,0.388,0.2215,Anemone,Barbarea,False,TIER_4_LOW
roi_0409,DSC_8943.JPG,Lavandula angustifolia Mill.,Lavandula,0.9816,173,Noccaea rotundifolia (L.) Moench,Noccaea,0.0035,451,Wigandia caracasana Kunth,Wigandia,0.0035,178,Trifolium resupinatum L.,Trifolium,0.0013,114,Trifolium pratense L.,Trifolium,0.0008,112,0.9816,0.9781,Lavandula,Noccaea,False,TIER_1_HIGH
roi_0410,DSC_8943.JPG,Kniphofia uvaria (L.) Hook.,Kniphofia,0.1361,423,Kniphofia uvaria (L.) Oken,Kniphofia,0.1131,863,Lamium purpureum L.,Lamium,0.0853,84,Barbarea vulgaris R.Br.,Barbarea,0.0252,598,Hypericum maculatum Crantz,Hypericum,0.0227,417,0.1361,0.0229999999999999,Kniphofia,Kniphofia,True,TIER_5_UNRELIABLE
roi_0411,DSC_8943.JPG,Anemone pulsatilla L.,Anemone,0.9704,487,Anemone montana Hoppe,Anemone,0.0115,485,Anemone rubra Lam.,Anemone,0.0061,488,Anemone vernalis L.,Anemone,0.0056,492,Anemone pratensis L.,Anemone,0.0043,554,0.9704,0.9589,Anemone,Anemone,True,TIER_1_HIGH
roi_0415,DSC_8944.JPG,Fragaria vesca L.,Fragaria,0.5795,238,Sagittaria latifolia Willd.,Sagittaria,0.1847,503,Fragaria moschata Weston,Fragaria,0.0575,399,Fragaria virginiana Mill.,Fragaria,0.0334,851,Sagittaria lancifolia L.,Sagittaria,0.0248,555,0.5795,0.3948,Fragaria,Sagittaria,False,TIER_3_MODERATE
roi_0416,DSC_8945.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.4854,30,Lavandula angustifolia Mill.,Lavandula,0.3503,173,Lavandula stoechas L.,Lavandula,0.0391,88,Lavandula latifolia Medik.,Lavandula,0.013,432,Daphne mezereum L.,Daphne,0.0116,378,0.4854,0.1351,Lithodora,Lavandula,False,TIER_3_MODERATE
roi_0419,DSC_8945.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.4023,30,Hebe salicifolia (G.Forst.) Pennell,Hebe,0.1416,410,Hebe andersonii (Lindl. & Paxton) Cockayne,Hebe,0.1377,407,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.1004,1056,Hebe brachysiphon Summerh.,Hebe,0.0907,408,0.4023,0.2607,Lithodora,Hebe,False,TIER_3_MODERATE
roi_0420,DSC_8946.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.9454,30,Daphne cneorum L.,Daphne,0.0089,377,Hebe andersonii (Lindl. & Paxton) Cockayne,Hebe,0.0084,407,Hebe salicifolia (G.Forst.) Pennell,Hebe,0.0069,410,Adonis flammea Jacq.,Adonis,0.0031,133,0.9454,0.9365,Lithodora,Daphne,False,TIER_1_HIGH
roi_0421,DSC_8946.JPG,Noccaea rotundifolia (L.) Moench,Noccaea,0.7491,451,Lavandula angustifolia Mill.,Lavandula,0.0877,173,Hebe andersonii (Lindl. & Paxton) Cockayne,Hebe,0.0374,407,Daphne striata Tratt.,Daphne,0.0265,379,Hebe brachysiphon Summerh.,Hebe,0.0075,408,0.7491,0.6614,Noccaea,Lavandula,False,TIER_2_GOOD
roi_0422,DSC_8946.JPG,Lupinus polyphyllus Lindl.,Lupinus,0.215,263,Lupinus angustifolius L.,Lupinus,0.1947,218,Anemone halleri All.,Anemone,0.1193,480,Acacia dealbata Link,Acacia,0.0804,230,Anemone pulsatilla L.,Anemone,0.0353,487,0.215,0.0202999999999999,Lupinus,Lupinus,True,TIER_4_LOW
roi_0424,DSC_8947.JPG,Ophrys lutea Cav.,Ophrys,0.2141,165,Adonis aestivalis L.,Adonis,0.1621,131,Ophrys fusca Link,Ophrys,0.0656,164,Lupinus luteus L.,Lupinus,0.0587,219,Lupinus angustifolius L.,Lupinus,0.0482,218,0.2141,0.052,Ophrys,Adonis,False,TIER_4_LOW
roi_0425,DSC_8948.JPG,Sedum album L.,Sedum,0.1054,47,Sedum acre L.,Sedum,0.0593,46,Nephrolepis exaltata (L.) Schott,Nephrolepis,0.0581,27,Sedum dasyphyllum L.,Sedum,0.0357,54,Sedum sediforme (Jacq.) Pau,Sedum,0.0339,60,0.1054,0.0460999999999999,Sedum,Sedum,True,TIER_5_UNRELIABLE
roi_0426,DSC_8948.JPG,Barbarea vulgaris R.Br.,Barbarea,0.7018,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0399,235,Angelica archangelica L.,Angelica,0.0326,533,Phedimus aizoon (L.) 't Hart,Phedimus,0.0268,333,Sedum acre L.,Sedum,0.0252,46,0.7018,0.6618999999999999,Barbarea,Barbarea,True,TIER_2_GOOD
